geneID	patricID	transcriptID	function	ri_t04_A	ri_t04_B	ri_t04_C	ri_t12_A	ri_t12_B	ri_t12_C	ri_t48_A	ri_t48_B	ri_t48_C	btri_t12_riA	btri_t12_riB	btri_t12_riC	btri_t24_riA	btri_t24_riB	btri_t24_riC	btri_t36_riA	btri_t36_riB	btri_t36_riC
RIL182_03072	fig|536231.75.peg.3229	fig|536231.75.peg.3229|RIL182_03072	Signal recognition particle receptor FtsY	56.285655	30.819275	40.70294	63.185523	42.300182	88.63705	121.342357	146.720525	134.113367	123.878884	108.59081	108.012672	88.869391	162.02537	118.524469	38.607109	119.189184	55.210605
RIL182_03073	fig|536231.75.peg.3230	fig|536231.75.peg.3230|RIL182_03073	Chromosome partition protein smc	26.026377	14.877029	15.964196	28.958693	23.786741	31.997918	65.565875	62.954912	56.965632	68.260519	79.144048	74.085807	56.517275	71.109871	75.518497	28.329241	79.829313	50.067362
RIL182_03074	fig|536231.75.peg.3231	fig|536231.75.peg.3231|RIL182_03074	Ribonuclease III (EC 3.1.26.3)	57.20417	39.368505	39.174998	111.838397	107.364679	145.958448	46.358183	51.69314	47.039776	242.105672	275.351902	157.092347	24.270724	48.929352	41.762607	16.257329	43.183399	16.083268
	fig|536231.75.peg.3232	fig|536231.75.peg.3232	hypothetical protein	0	0.655246	4.568801	0	4.286319	15.188354	0	0	5.677611	0	0	23.28521	0	0	0	17.088821	0	0
RIL182_03075	fig|536231.75.peg.3233	fig|536231.75.peg.3233|RIL182_03075	Acyl carrier protein	143.914349	152.060785	51.367076	176.894356	142.966557	201.56183	44.166866	44.851704	60.061284	173.862689	122.545056	253.519084	158.08553	145.395312	153.82743	117.37172	69.812865	108.850066
RIL182_03076	fig|536231.75.peg.3234	fig|536231.75.peg.3234|RIL182_03076	Phosphate:acyl-ACP acyltransferase PlsX (EC 2.3.1.n2)	504.842266	315.864378	411.243726	786.949396	469.233975	1092.909881	2209.913065	1851.670613	1570.723974	1986.986919	3043.564069	2499.278396	2934.007041	3586.431981	3540.495392	888.468653	2571.309715	3214.920559
RIL182_03077	fig|536231.75.peg.3235	fig|536231.75.peg.3235|RIL182_03077	FIG01020316: hypothetical protein	139.526315	85.54055	120.876211	508.36917	272.293452	699.601591	280.491914	291.304924	314.757485	514.560825	623.596995	612.215838	201.150539	432.700265	448.663291	155.262606	129.959685	131.815438
RIL182_03078	fig|536231.75.peg.3236	fig|536231.75.peg.3236|RIL182_03078	"LSU ribosomal protein L32p @ LSU ribosomal protein L32p, zinc-dependent"	18297.30474	22989.99611	15396.77314	5681.040073	13711.02379	8519.131874	1043.305002	964.518701	1113.729182	5600.84507	5679.377309	4356.208772	5082.841024	3789.892373	4490.974156	5706.139299	2042.139273	3049.280234
RIL182_03079	fig|536231.75.peg.3237	fig|536231.75.peg.3237|RIL182_03079	"FIG01269488: protein, clustered with ribosomal protein L32p"	17535.05441	17627.29932	23392.36104	4478.888474	7572.941381	7083.351941	2366.165209	2546.912436	2337.396864	3530.566366	4306.180464	3092.641029	2537.458391	2968.098082	2779.987144	6925.329522	3547.19968	3831.182451
RIL182_03080	fig|536231.75.peg.3238	fig|536231.75.peg.3238|RIL182_03080	Acetate kinase (EC 2.7.2.1)	68.009152	49.646187	58.359987	286.224139	109.45294	348.909521	376.451724	363.59312	363.608334	555.109922	511.308009	418.592398	366.064631	468.749296	449.769156	103.737293	374.255746	314.992028
RIL182_03081	fig|536231.75.peg.3239	fig|536231.75.peg.3239|RIL182_03081	UPF0348 protein family	5.574576	2.537269	4.397639	7.325173	3.296465	8.550743	35.81957	36.495176	39.409018	7.016943	5.960809	7.267086	6.346597	13.766845	0	0.825094	11.730825	5.245242
RIL182_03082	fig|536231.75.peg.3240	fig|536231.75.peg.3240|RIL182_03082	Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)	20.304406	10.411721	19.294104	23.0071	14.351337	28.084679	41.042435	40.748614	32.214711	35.76832	32.015071	28.151398	14.151469	12.53362	12.938265	10.232761	23.12278	23.921324
RIL182_03083	fig|536231.75.peg.3241	fig|536231.75.peg.3241|RIL182_03083	IMP cyclohydrolase (EC 3.5.4.10)	10.227631	6.06095	8.212334	16.383678	8.518509	13.45997	18.163037	21.92636	18.758869	23.357462	19.287277	20.498397	20.30051	37.33212	28.99875	7.472229	10.228688	5.678419
RIL182_03084	fig|536231.75.peg.3242	fig|536231.75.peg.3242|RIL182_03084	hypothetical protein	87.954199	53.556702	74.778686	111.769184	79.018153	113.439601	175.717583	183.905635	169.967752	165.528285	169.010225	151.399594	106.806619	107.17192	145.139476	60.557769	103.011572	78.197891
RIL182_03085	fig|536231.75.peg.3243	fig|536231.75.peg.3243|RIL182_03085	FIG00519347: Ribonucleotide reductase-like protein	110.149584	57.118302	97.259145	154.525894	94.695617	182.371471	484.713943	455.18293	436.281684	247.786887	318.891949	264.155875	196.012186	284.088154	317.530985	146.375323	203.680117	155.455293
RIL182_03086	fig|536231.75.peg.3244	fig|536231.75.peg.3244|RIL182_03086	ACT domain protein CAC_0478	113.317216	88.221684	77.987222	159.585939	97.656672	219.345349	428.72638	221.870138	243.486197	280.70553	248.822578	245.298658	566.147158	268.490202	294.699912	126.100337	346.365044	425.334588
RIL182_03087	fig|536231.75.peg.3245	fig|536231.75.peg.3245|RIL182_03087	"Zn-dependent hydrolase YycJ/WalJ, required for cell wall metabolism and coordination of cell division with DNA replication"	79.490801	45.169179	65.475888	103.2209	69.275246	140.142597	399.729946	338.837662	296.398556	190.566123	217.866777	273.336069	503.788893	382.004953	333.016634	140.337291	272.886409	363.717796
RIL182_03088	fig|536231.75.peg.3246	fig|536231.75.peg.3246|RIL182_03088	"Cell division protein FtsA, extended form"	42.955666	23.905115	25.854432	66.822269	36.499617	68.589953	122.685464	130.670161	116.964263	122.144615	106.842708	137.695283	112.493534	200.03154	191.975009	54.780985	123.801821	98.979025
RIL182_03089	fig|536231.75.peg.3247	fig|536231.75.peg.3247|RIL182_03089	Dephospho-CoA kinase (EC 2.7.1.24)	61.117903	44.60332	66.372257	120.176004	69.881983	115.195475	251.855952	264.115609	196.81738	145.609613	204.816168	224.52224	277.062737	404.736815	338.27183	111.237893	252.349838	256.45005
RIL182_03090	fig|536231.75.peg.3248	fig|536231.75.peg.3248|RIL182_03090	DNA polymerase I (EC 2.7.7.7)	65.271622	33.800662	46.635904	127.354254	56.473926	127.044457	453.188367	444.703434	381.857791	209.770123	228.691358	274.920563	322.24216	498.068915	489.478819	107.126919	333.055572	361.181583
RIL182_03091	fig|536231.75.peg.3249	fig|536231.75.peg.3249|RIL182_03091	Xaa-Pro aminopeptidase (EC 3.4.11.9)	85.11165	45.61838	58.015168	175.914785	74.084375	165.200769	648.014867	609.76508	552.825913	391.408349	477.658462	485.316398	581.141346	1060.491512	946.809561	161.885503	400.295622	556.911577
RIL182_03092	fig|536231.75.peg.3250	fig|536231.75.peg.3250|RIL182_03092	4-hydroxybenzoyl-CoA thioesterase	124.671675	91.003318	121.714091	206.936041	126.645376	314.283726	268.024812	307.842304	256.367771	407.278619	420.704731	349.844572	569.454733	626.616482	621.650888	315.215162	651.435772	808.955796
RIL182_03093	fig|536231.75.peg.3251	fig|536231.75.peg.3251|RIL182_03093	hypothetical protein	26.823243	14.678608	21.09713	45.386966	21.028483	55.32907	48.952046	56.876086	52.869192	45.087501	53.556209	69.564081	37.020504	39.524591	48.748723	12.113046	27.992078	19.279468
RIL182_03094	fig|536231.75.peg.3252	fig|536231.75.peg.3252|RIL182_03094	"Cyclic beta-1,2-glucan modification transmembrane protein"	104.622729	61.293696	96.534007	98.143738	61.635942	136.361004	158.958307	133.740304	143.56984	212.697531	215.983677	196.175259	128.089134	131.900666	159.677344	136.936416	114.902853	94.817948
RIL182_03095	fig|536231.75.peg.3253	fig|536231.75.peg.3253|RIL182_03095	hypothetical protein	98.25524	155.135806	74.009156	49.749922	77.97002	54.771056	14.074543	42.32633	12.007491	73.134506	0	0	0	0	0	32.311752	0	0
RIL182_03097	fig|536231.75.peg.3254	fig|536231.75.peg.3254|RIL182_03097	hypothetical protein	48.148869	29.064892	43.450495	77.369312	43.28741	74.937042	144.58523	187.577797	201.203861	147.219506	132.740606	143.722634	230.770663	332.143504	264.650158	153.453541	308.311874	268.794176
RIL182_03098	fig|536231.75.peg.3255	fig|536231.75.peg.3255|RIL182_03098	Phosphomethylpyrimidine synthase ThiC (EC 4.1.99.17)	14.406324	7.39007	11.20686	23.329079	9.122038	41.866054	170.11525	146.568427	165.83267	92.114755	113.015669	96.025822	238.755627	298.36249	356.3156	59.038552	227.039215	170.592339
RIL182_03099	fig|536231.75.peg.3256	fig|536231.75.peg.3256|RIL182_03099	RNA polymerase sporulation specific sigma factor SigH	71.20359	47.472261	53.113184	153.486717	85.863112	122.804651	347.611454	323.833217	263.123091	195.098294	172.751247	191.306361	222.34931	239.221832	210.512424	39.90736	264.012697	278.905093
RIL182_03100	fig|536231.75.peg.3257	fig|536231.75.peg.3257|RIL182_03100	23S rRNA (guanosine(2251)-2'-O)-methyltransferase (EC 2.1.1.185)	182.200514	98.029405	164.491014	243.601131	160.877093	266.531154	436.804667	461.343377	430.27598	316.374336	356.993033	330.207803	240.591303	514.049454	441.59246	67.255377	297.808772	225.649945
RIL182_03101	fig|536231.75.peg.3258	fig|536231.75.peg.3258|RIL182_03101	Mini-ribonuclease III	54.45741	44.251261	20.649187	67.738079	43.919689	91.686215	87.106232	74.172493	89.046456	142.162423	96.927828	146.673297	90.361473	173.556777	121.710644	36.155756	70.598489	53.645295
RIL182_03102	fig|536231.75.peg.3259	fig|536231.75.peg.3259|RIL182_03102	Cysteinyl-tRNA synthetase (EC 6.1.1.16)	52.633449	32.017693	34.67598	106.563649	56.118907	68.040922	183.279333	168.02313	160.185276	107.516668	97.518379	126.96716	99.750231	148.278621	158.049762	18.009662	63.441926	83.163344
RIL182_03103	fig|536231.75.peg.3260	fig|536231.75.peg.3260|RIL182_03103	Serine acetyltransferase (EC 2.3.1.30)	73.041493	34.824478	38.294141	96.572344	63.356298	79.097838	176.391855	168.329733	140.729869	124.615758	154.42767	155.67521	78.651285	126.024116	126.171713	12.758821	50.212799	86.654069
RIL182_03104	fig|536231.75.peg.3261	fig|536231.75.peg.3261|RIL182_03104	Sensory box/GGDEF family protein	74.041632	49.794724	45.786595	131.126457	70.052184	117.559639	210.836033	305.298379	279.97702	78.134341	107.477198	74.380953	33.970478	54.367183	54.480002	20.529575	70.598489	22.043486
RIL182_03105	fig|536231.75.peg.3262	fig|536231.75.peg.3262|RIL182_03105	Sensory box/GGDEF family protein	44.096966	40.316795	49.26478	62.571016	40.034707	57.50169	53.818071	71.360509	84.959663	50.606601	42.368978	47.073836	15.358816	33.507182	48.035793	11.826759	7.36262	22.558938
RIL182_03106	fig|536231.75.peg.3263	fig|536231.75.peg.3263|RIL182_03106	hypothetical protein	25.936332	20.867257	18.127185	45.772582	64.161032	21.395689	13.595177	17.914152	15.98291	19.525533	17.852525	18.063852	8.446433	10.388359	6.962974	3.885591	11.733977	4.28722
RIL182_03108	fig|536231.75.peg.3265	fig|536231.75.peg.3265|RIL182_03108	"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)"	20.140427	12.603969	10.601512	29.646168	17.954754	18.976013	136.018728	131.800743	98.819359	68.614415	75.614	67.384412	220.125578	43.149152	53.484134	92.227386	105.446147	150.084139
RIL182_03109	fig|536231.75.peg.3266	fig|536231.75.peg.3266|RIL182_03109	Metallo-beta-lactamase superfamily	28.376794	18.209951	22.254272	30.746958	24.450453	39.098726	93.420886	103.399026	93.520962	51.797876	47.794603	45.288269	72.63932	85.150837	72.656401	64.203079	74.126402	72.043425
RIL182_03112	fig|536231.75.peg.3267	fig|536231.75.peg.3267|RIL182_03112	5-methyltetrahydrofolate--homocysteine methyltransferase (EC 2.1.1.13)	46.254954	26.189875	36.377742	57.085754	28.671454	54.448506	114.519252	109.797235	100.872631	110.783546	127.757497	129.366411	72.848305	130.348236	90.191893	47.650402	66.139788	79.165854
RIL182_03113	fig|536231.75.peg.3268	fig|536231.75.peg.3268|RIL182_03113	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	35.927597	18.334247	28.164617	49.517099	27.190546	56.024844	127.996829	104.649912	103.811269	99.567413	121.327993	127.522026	78.244904	73.362015	92.553387	26.666612	77.480399	99.554647
RIL182_03114	fig|536231.75.peg.3269	fig|536231.75.peg.3269|RIL182_03114	hypothetical protein	412.763136	295.168653	334.623457	1246.990664	624.48262	1373.159237	1835.432542	1453.719586	1498.093386	1129.476382	1189.431402	859.727969	2506.795418	1492.610889	2000.734228	1341.230109	1599.404334	2360.726234
RIL182_03115	fig|536231.75.peg.3270	fig|536231.75.peg.3270|RIL182_03115	"Uracil-DNA glycosylase, family 1 (EC 3.2.2.27)"	49.910146	27.944043	49.954081	80.734327	45.905474	98.644216	115.190354	116.302059	127.003437	166.584596	168.079204	165.814952	97.542876	125.181602	114.056899	90.346644	152.288891	137.137632
RIL182_03116	fig|536231.75.peg.3271	fig|536231.75.peg.3271|RIL182_03116	Imidazole glycerol phosphate synthase cyclase subunit	34.140445	19.00578	32.802598	62.169303	40.78116	86.724163	130.948547	136.616954	114.425281	170.791655	277.6459	241.507131	180.730051	257.183039	325.190021	54.824027	112.699376	139.880327
RIL182_03117	fig|536231.75.peg.3272	fig|536231.75.peg.3272|RIL182_03117	Imidazole glycerol phosphate synthase amidotransferase subunit HisH	25.799321	16.937918	23.854618	47.137629	31.351932	70.185835	63.606536	70.920283	71.139327	72.278988	63.672155	82.611867	119.767164	111.202716	120.458317	55.452851	56.950272	83.46892
RIL182_03118	fig|536231.75.peg.3273	fig|536231.75.peg.3273|RIL182_03118	hypothetical protein	47.731779	28.879323	33.526974	87.824204	51.638172	121.810319	112.236703	116.480938	111.492805	149.840998	141.810176	159.220281	172.649066	280.157286	252.644963	121.77938	144.873873	141.127792
RIL182_03119	fig|536231.75.peg.3274	fig|536231.75.peg.3274|RIL182_03119	Chemotaxis protein CheV (EC 2.7.3.-)	285.202212	191.055213	210.038605	548.808213	282.095136	519.038656	326.515204	384.534993	434.923493	486.158826	458.963567	445.376918	382.947172	592.567192	469.421668	1235.185119	505.776382	574.984746
RIL182_03121	fig|536231.75.peg.3275	fig|536231.75.peg.3275|RIL182_03121	FIG01020192: hypothetical protein	74.058098	41.250944	44.015423	148.977638	81.318138	123.81954	233.497012	210.010273	237.005936	358.967315	369.393277	380.777793	353.686343	366.232818	420.745507	83.329538	111.054325	252.878934
RIL182_03122	fig|536231.75.peg.3276	fig|536231.75.peg.3276|RIL182_03122	Two-component system sensor histidine kinase	17.514525	9.555234	12.441739	65.489923	20.821147	85.236197	105.702727	118.356103	99.041273	111.606182	100.7393	122.347047	56.358041	100.36703	113.962129	38.771221	68.374047	65.176427
RIL182_03123	fig|536231.75.peg.3277	fig|536231.75.peg.3277|RIL182_03123	"Two-component transcriptional response regulator, OmpR family"	7.576209	4.574039	3.106343	29.77761	10.177148	41.584844	43.341141	50.469779	52.507685	68.544889	65.342532	71.417191	42.238833	51.139374	50.525258	19.345795	31.762993	48.518435
RIL182_03124	fig|536231.75.peg.3278	fig|536231.75.peg.3278|RIL182_03124	FIG01020252: hypothetical protein	2.04192	1.639833	1.557424	4.347659	1.862608	2.698628	3.594289	1.738176	2.068486	2.159505	1.75798	4.617345	3.634077	0	0	0.267257	0	0
	fig|536231.75.peg.3279	fig|536231.75.peg.3279	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIL182_03125	fig|536231.75.peg.3280	fig|536231.75.peg.3280|RIL182_03125	alpha-galactosidase (EC 3.2.1.22)	24.421012	11.632321	21.630459	73.829563	24.893262	81.71906	253.592557	250.903605	245.680912	124.8997	138.039278	130.039106	62.272308	123.591373	112.891673	18.658273	52.32167	51.778925
RIL182_03126	fig|536231.75.peg.3281	fig|536231.75.peg.3281|RIL182_03126	Putative glycosyl hydrolase of unknown function (DUF1680)	6.176937	3.497143	4.447329	11.980261	6.503773	11.994466	36.08256	39.222046	38.387306	28.57131	20.80195	22.414154	28.411638	31.938211	55.398262	13.300899	33.703542	26.690266
RIL182_03127	fig|536231.75.peg.3282	fig|536231.75.peg.3282|RIL182_03127	beta-glucuronidase (EC 3.2.1.31)	6.872775	3.092023	4.895481	18.604937	7.573281	15.733586	89.664376	77.108835	71.160933	30.562698	34.601997	36.06097	45.731844	72.63777	66.078831	11.39904	43.707142	49.612355
RIL182_03128	fig|536231.75.peg.3283	fig|536231.75.peg.3283|RIL182_03128	"putative endo-1,4-beta-xylanase"	4.342932	1.945312	2.010914	8.610276	3.964425	6.242662	35.127059	39.240777	38.834732	22.018288	19.951602	22.719531	22.764306	40.199622	46.828565	9.897729	33.823391	23.244013
RIL182_03129	fig|536231.75.peg.3284	fig|536231.75.peg.3284|RIL182_03129	Beta-galactosidase 3	5.989239	3.069186	4.693557	12.83838	5.775531	11.451215	61.874463	54.537475	46.732922	31.047002	35.104272	33.266838	70.813482	88.509926	82.612371	20.634095	45.617417	64.70519
RIL182_03130	fig|536231.75.peg.3285	fig|536231.75.peg.3285|RIL182_03130	"ABC transporter, substrate-binding protein (cluster 1, maltose/g3p/polyamine/iron)"	8.495736	4.52241	6.628095	16.930132	4.658926	11.578765	82.380793	76.305466	55.425234	8.857917	7.980889	8.759302	52.818644	64.484993	64.73402	27.960522	72.43645	91.622135
RIL182_03131	fig|536231.75.peg.3286	fig|536231.75.peg.3286|RIL182_03131	"N-acetyl-D-glucosamine ABC transporter, permease protein 2"	7.710242	4.018044	5.749002	14.510041	3.659623	7.643705	74.835922	54.427461	41.930363	3.934842	3.59928	9.396555	16.400315	10.266645	8.035792	8.8456	9.996636	6.946506
RIL182_03132	fig|536231.75.peg.3287	fig|536231.75.peg.3287|RIL182_03132	"N-acetyl-D-glucosamine ABC transporter, permease protein 1"	9.811549	4.57851	5.41729	13.171235	4.326551	4.863857	43.333903	34.792274	18.021466	1.856823	0	1.466044	27.892725	29.006891	0	19.859475	16.398294	24.299289
RIL182_03135	fig|536231.75.peg.3290	fig|536231.75.peg.3290|RIL182_03135	"N-acetyl-D-glucosamine ABC transporter, permease protein 1"	28.795762	40.553935	60.526384	17.863883	8.697349	8.635784	23.466703	26.983857	17.164608	6.23995	8.023617	6.186919	33.274283	41.806863	16.51722	62.402062	39.931355	27.865452
RIL182_03136	fig|536231.75.peg.3291	fig|536231.75.peg.3291|RIL182_03136	"Transcriptional regulator, LacI family"	22.441193	13.105046	18.935406	60.312824	23.723988	37.590842	270.502473	209.926257	198.071061	149.897759	153.879674	133.926487	123.644508	170.652958	177.381121	58.007696	123.784285	122.488041
RIL182_03137	fig|536231.75.peg.3292	fig|536231.75.peg.3292|RIL182_03137	Na+-driven multidrug efflux pump	1.127408	0.631408	1.039987	2.542275	1.02056	2.656737	7.183528	11.039476	6.703151	8.266699	5.708169	6.338798	7.859422	17.523903	6.701891	2.52678	3.541615	2.195686
RIL182_03138	fig|536231.75.peg.3293	fig|536231.75.peg.3293|RIL182_03138	beta-galactosidase (EC 3.2.1.23)	2.10899	1.334651	1.291401	4.19486	1.601303	3.783295	12.436951	12.100903	10.961224	8.258166	12.458404	9.351429	13.309233	10.39694	13.34393	5.555982	22.90283	6.495741
RIL182_03139	fig|536231.75.peg.3294	fig|536231.75.peg.3294|RIL182_03139	"Helix-turn-helix, AraC type:Response regulator receiver"	10.032519	6.851922	10.547644	9.146424	7.885844	13.386949	38.903969	32.528206	42.832048	24.688043	23.95491	20.332601	37.246097	64.716133	54.467195	30.605688	45.797684	39.520002
RIL182_03140	fig|536231.75.peg.3295	fig|536231.75.peg.3295|RIL182_03140	Unsaturated glucuronyl hydrolase (EC 3.2.1.-)	11.845569	6.989525	7.778714	16.889772	9.250209	14.097643	90.482831	73.653259	76.05937	37.267982	45.0332	40.175457	72.909305	107.868072	46.369027	29.559608	69.21427	58.760949
RIL182_03141	fig|536231.75.peg.3296	fig|536231.75.peg.3296|RIL182_03141	hypothetical protein	9.15833	5.030855	5.332977	11.694028	6.71187	10.454399	76.486837	72.494293	68.633653	35.254353	34.119699	46.362275	41.125877	55.70462	67.392464	18.814765	38.838361	41.049505
RIL182_03142	fig|536231.75.peg.3297	fig|536231.75.peg.3297|RIL182_03142	Aspartyl-tRNA synthetase (EC 6.1.1.12)	99.146434	45.692039	69.794324	151.051638	68.527654	190.908517	410.146685	388.715621	361.258518	385.512245	487.090648	396.056423	244.523131	431.088815	486.087774	64.172161	231.588473	175.959071
RIL182_03143	fig|536231.75.peg.3298	fig|536231.75.peg.3298|RIL182_03143	Histidyl-tRNA synthetase (EC 6.1.1.21)	155.113153	120.668105	143.167282	77.621124	51.217252	140.309332	131.707388	132.244317	133.439419	191.513149	213.023543	200.754252	151.491405	271.07045	234.783017	36.276133	142.362144	137.011925
RIL182_03145	fig|536231.75.peg.3300	fig|536231.75.peg.3300|RIL182_03145	hypothetical protein	1.918836	0	0.358556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIL182_03146	fig|536231.75.peg.3301	fig|536231.75.peg.3301|RIL182_03146	"Transcriptional regulator of various polyols utilization, AraC family"	7.525929	5.2282	8.278294	6.735387	5.648147	7.768782	12.280851	6.693989	8.643721	7.529892	6.394961	9.599496	12.050283	13.703276	5.852425	4.705779	16.786848	22.607783
RIL182_03147	fig|536231.75.peg.3302	fig|536231.75.peg.3302|RIL182_03147	Xyloside transporter XynT	10.905483	7.691531	10.973887	9.71394	10.568891	13.613943	13.527207	8.136853	9.536454	10.790932	13.866375	15.47077	10.062138	2.204778	19.324302	1.955717	11.029331	1.218498
RIL182_03148	fig|536231.75.peg.3303	fig|536231.75.peg.3303|RIL182_03148	beta-galactosidase (EC 3.2.1.23)	15.501317	10.92973	15.481827	10.560669	16.021567	7.123586	11.26326	12.425199	10.010836	8.447787	12.236937	11.997529	9.850588	14.137043	5.388721	3.016959	9.553632	6.508233
RIL182_03149	fig|536231.75.peg.3304	fig|536231.75.peg.3304|RIL182_03149	Arabinose operon regulatory protein AraC	9.726048	8.423197	9.563292	11.304589	6.190476	9.868575	6.983724	15.135481	11.591013	9.101443	7.996774	8.356302	6.705962	4.006294	0	5.800572	4.090344	2.284449
RIL182_03150	fig|536231.75.peg.3305	fig|536231.75.peg.3305|RIL182_03150	hypothetical protein	8.610501	8.737044	8.459648	11.472333	6.740361	16.377626	35.150661	30.60807	20.523113	19.723035	20.671991	9.260469	44.958157	25.309669	6.589892	13.86638	22.211145	38.198374
RIL182_03151	fig|536231.75.peg.3306	fig|536231.75.peg.3306|RIL182_03151	hypothetical protein	2.459941	3.385945	0.185562	1.507084	2.124529	4.103355	0	0	0	0	0	0	0	0	0	2.712615	0	0
RIL182_03152	fig|536231.75.peg.3307	fig|536231.75.peg.3307|RIL182_03152	hypothetical protein	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RIL182_03153	fig|536231.75.peg.3308	fig|536231.75.peg.3308|RIL182_03153	Oxygen-independent coproporphyrinogen-III oxidase-like protein HemZ	18.933993	11.675709	13.925886	35.928551	19.405859	34.526574	64.480926	72.265786	74.26184	54.544193	64.594958	70.881007	85.968388	112.605715	89.212576	33.635805	51.905906	77.84241
RIL182_03154	fig|536231.75.peg.3309	fig|536231.75.peg.3309|RIL182_03154	MBL-fold metallo-hydrolase superfamily	66.593637	37.380134	57.211999	78.914373	52.718488	88.222395	350.048895	373.877183	352.090846	109.676253	108.047638	86.944423	83.866762	94.66784	24.629208	116.726441	101.39105	95.315853
RIL182_03155	fig|536231.75.peg.3310	fig|536231.75.peg.3310|RIL182_03155	"Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase (EC 3.1.7.2) / GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase II"	76.111327	36.758126	51.862826	194.774135	83.608201	170.660829	299.698379	284.265449	292.960609	317.966701	335.675467	281.99361	198.554387	249.053265	265.671676	58.991668	207.103618	175.5433
RIL182_03156	fig|536231.75.peg.3311	fig|536231.75.peg.3311|RIL182_03156	"Acetyltransferase, GNAT family"	7.276261	5.417189	12.210518	8.181449	8.044591	9.745197	17.773272	23.46982	21.224423	13.487321	13.827043	26.692859	20.491878	83.186988	27.953383	3.763464	30.129216	10.319679
RIL182_03157	fig|536231.75.peg.3312	fig|536231.75.peg.3312|RIL182_03157	hypothetical protein	45.386461	29.973689	31.991515	85.687314	51.563477	93.401048	161.551705	171.371464	160.586455	87.049018	98.924535	101.139882	95.191753	163.046888	159.280549	26.617108	119.358268	69.621413
RIL182_03158	fig|536231.75.peg.3313	fig|536231.75.peg.3313|RIL182_03158	"Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)"	65.863512	29.853109	41.381478	120.425656	64.167676	118.816877	348.6974	350.579696	315.309027	213.70097	263.374018	246.854185	203.365103	298.15773	301.771073	39.175149	220.960424	226.057833
RIL182_03159	fig|536231.75.peg.3314	fig|536231.75.peg.3314|RIL182_03159	"Dihydroorotate dehydrogenase (NAD(+)), electron transfer subunit (EC 1.3.1.14)"	134.388295	70.872959	112.808833	157.690799	108.986708	232.329228	438.640007	486.366702	449.999305	255.54597	252.589604	245.157418	171.073707	287.345186	361.213699	127.0529	362.579042	204.140844
RIL182_03160	fig|536231.75.peg.3315	fig|536231.75.peg.3315|RIL182_03160	Dihydroorotase (EC 3.5.2.3)	27.480975	15.67192	17.727738	57.18886	29.627187	56.67352	112.91412	118.601102	123.309078	95.814826	86.089853	96.732621	104.397622	154.05418	184.382909	20.373229	99.77785	60.139139
RIL182_03161	fig|536231.75.peg.3316	fig|536231.75.peg.3316|RIL182_03161	Ribosome LSU-associated GTP-binding protein HflX	48.07042	23.603325	26.57637	75.628948	43.763905	67.317285	145.271751	135.490615	140.407373	126.415172	135.874011	146.575237	77.937732	136.436357	133.021526	15.659493	104.943969	68.393102
RIL182_03162	fig|536231.75.peg.3317	fig|536231.75.peg.3317|RIL182_03162	"TPR domain protein, putative component of TonB system"	41.989795	21.858246	25.355205	72.649515	44.086428	54.020178	92.068801	109.984326	86.392643	120.15678	114.613952	119.458235	72.472675	109.361976	59.460962	11.938221	78.795319	64.418053
RIL182_03163	fig|536231.75.peg.3318	fig|536231.75.peg.3318|RIL182_03163	"Acetyltransferase, GNAT family"	28.187581	21.922141	12.71611	19.916263	23.680329	21.857211	11.381991	6.092864	15.322565	37.247368	31.368063	15.995433	0	15.976172	0	9.888787	42.069583	14.970147
RIL182_03164	fig|536231.75.peg.3319	fig|536231.75.peg.3319|RIL182_03164	RNA polymerase sigma factor SigV	2.490884	1.114156	3.499461	10.988335	2.960502	9.342748	23.387225	29.470708	29.892392	11.215121	15.158759	10.762659	1.5022	3.163885	16.695333	1.823806	0	0
RIL182_03165	fig|536231.75.peg.3320	fig|536231.75.peg.3320|RIL182_03165	hypothetical protein	3.492688	1.406921	2.439052	12.151488	3.78887	16.300826	25.912838	34.235341	31.138001	16.974211	9.55552	11.693093	9.674455	21.126605	14.097891	3.003206	2.53395	4.255206
RIL182_03166	fig|536231.75.peg.3321	fig|536231.75.peg.3321|RIL182_03166	Probable poly(beta-D-mannuronate) O-acetylase (EC 2.3.1.-)	1.930553	0.943559	1.287412	4.790245	1.764271	5.43674	17.981514	18.602786	18.571596	5.09199	6.490462	3.437955	3.129844	14.374698	6.538496	0.319279	2.536521	7.451687
RIL182_03167	fig|536231.75.peg.3322	fig|536231.75.peg.3322|RIL182_03167	N-acylneuraminate cytidylyltransferase (EC 2.7.7.43)	1.758814	1.064268	0.890574	3.019799	1.044538	5.387722	14.751152	18.00693	13.75205	2.184564	4.322463	5.792699	0.900467	4.158947	0	0.745136	0	0
