geneID	patricID	transcriptID	function	bt_t04_A	bt_t04_B	bt_t04_C	bt_t12_A	bt_t12_B	bt_t12_C	bt_t36_A	bt_t36_B	bt_t36_C	btri_t12_btA	btri_t12_btB	btri_t12_btC	btri_t24_btA	btri_t24_btB	btri_t24_btC	btri_t36_btA	btri_t36_btB	btri_t36_btC	bt_t04_mucin_A	bt_t04_mucin_B	bt_t04_mucin_C	bt_t12_mucin_A	bt_t12_mucin_B	bt_t12_mucin_C	bt_t24_mucin_A	bt_t24_mucin_B	bt_t24_mucin_C	bt_t48_mucin_A	bt_t48_mucin_B	bt_t48_mucin_C	bt_t120_mucin_A	bt_t120_mucin_B	bt_t120_mucin_C	btri_bt_t06_mucinA	btri_bt_t06_mucinB	btri_bt_t06_mucinC	btri_bt_t12_mucinA	btri_bt_t12_mucinB	btri_bt_t12_mucinC	btri_bt_t24_mucinA	btri_bt_t24_mucinB	btri_bt_t24_mucinC	btri_bt_t48_mucinA	btri_bt_t48_mucinB	btri_bt_t48_mucinC	btri_bt_t120_mucinA	btri_bt_t120_mucinB	btri_bt_t120_mucinC
BT_3571	fig|226186.12.peg.3633	AAO78677	hypothetical protein	114.376766	109.707132	99.310921	5.914978	7.810423	4.747440	0.000000	6.642616	0.000000	2.703173	2.990642	3.529178	3.719121	0.000000	0.000000	27.329142	25.501600	0.000000	55.440554	51.729354	86.894083	3.706177	3.587045	6.342887	0.000000	1.207051	1.153349	26.025596	0.000000	0.000000	0.000000	0.000000	0.000000	91.545359	87.764733	63.322984	30.088592	17.016434	16.471007	4.455922	0.288943	6.265640	17.623195	0.000000	0.000000	1.949731	0.000000	2.856700
BT_3572	fig|226186.12.peg.3634	AAO78678	hypothetical protein	4.248389	5.262385	3.241475	0.913215	0.689599	1.173251	4.802717	1.998735	1.428538	0.311950	0.756295	0.947329	5.873678	0.000000	8.470932	6.319561	4.906924	3.097703	1.044805	2.267072	3.342779	0.607040	0.436116	0.642857	1.268165	0.950492	2.769694	2.379158	0.000000	2.045281	14.043319	3.283220	0.000000	6.043147	4.546948	4.640728	1.600069	1.306957	1.868912	0.000000	2.656092	1.927550	16.324179	8.129860	0.000000	2.486916	3.016764	7.734227
BT_3573	""	AAO78679	""	6.435566	8.659018	5.951930	2.408207	0.891626	0.636166	4.487610	3.207453	78.052226	3.769379	1.264999	4.284014	59.355865	7.488214	45.384291	113.013862	13.093849	103.427737	3.041845	4.255600	7.423464	2.807699	6.677134	2.831223	10.916301	8.917197	21.416756	21.423129	33.032919	33.384322	74.484610	11.267351	0.000000	9.666377	7.858096	8.131607	3.203433	2.097085	2.878828	5.270252	8.561476	9.228388	76.384674	59.892902	88.611325	26.693922	26.187123	36.161641
BT_3574	fig|226186.12.peg.3635	AAO78680	hypothetical protein	1.098139	0.781757	0.827058	0.087406	0.228557	0.150237	0.000000	0.000000	0.000000	0.398196	0.722813	0.259367	0.000000	0.000000	7.766355	2.275183	6.871705	0.000000	0.198121	0.338298	0.729880	0.122065	0.213536	0.057955	1.172886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.424460	0.960816	1.132416	0.673628	0.746670	0.647346	1.680704	0.335771	1.256134	3.590213	3.652485	0.000000	2.883233	0.000000	1.348868
BT_3575	fig|226186.12.peg.3636	AAO78681	hypothetical protein	4.233195	5.506220	5.887515	1.707267	2.476669	2.239463	2.813615	9.852824	2.303511	1.459146	2.365680	3.169572	42.188345	53.530042	77.839679	39.599713	30.798406	23.197610	1.323940	3.201997	2.085035	2.178879	1.058976	0.808116	23.541566	13.303306	20.237229	18.731453	17.455627	14.873297	18.677930	20.199772	4.989575	4.460972	4.404814	2.059464	2.326264	2.606911	3.603541	98.657369	78.354753	74.164398	67.535248	7.974597	33.990434	17.690001	29.086957	17.204928
BT_3576	fig|226186.12.peg.3637	AAO78682	Putative ribokinase	143.955624	133.921438	154.424119	105.211489	95.703461	121.912375	33.593308	71.051986	37.265217	136.323532	144.231854	141.861070	35.797319	32.860775	27.082107	33.818241	93.069702	57.940638	250.279289	298.253864	194.989863	124.324470	116.512027	108.965016	29.168467	20.500829	29.094506	99.205480	86.326700	76.759970	31.408296	37.812006	25.055853	257.405945	220.587500	235.119759	72.188803	77.625673	85.367115	20.049122	17.421385	11.873004	38.798092	49.300169	77.070849	20.862552	28.922230	29.817565
BT_3577	fig|226186.12.peg.3638	AAO78683	Carboxyl-terminal protease-related protein	176.059869	142.636316	155.992860	103.147590	102.684718	99.710635	12.607777	8.973511	5.420881	114.372956	106.299226	113.582603	11.286686	13.443752	5.817721	2.616074	15.371371	14.134117	399.612005	298.625249	201.888118	106.088773	104.654684	116.678927	11.605551	15.794672	9.494043	9.551483	12.794709	5.841472	0.000000	4.468909	2.190843	223.092302	202.723587	218.038638	59.366195	76.024477	75.095909	7.132541	4.701652	6.149617	5.591523	10.697759	5.165709	3.563188	6.651906	2.372207
BT_3578	fig|226186.12.peg.3639	AAO78684	hypothetical protein	206.014902	191.646982	178.061398	291.523408	264.749293	292.399473	23.818258	18.527498	10.905646	235.120819	225.649010	221.156046	8.875936	19.053786	1.975115	8.833607	18.082767	25.701813	434.430578	307.696974	224.544247	260.617368	284.177413	318.466885	13.801405	23.120089	14.252345	15.883756	16.030661	21.462517	14.956290	7.211359	13.522647	259.709119	244.668747	252.150286	153.373245	205.216889	201.984767	11.956473	3.731513	4.111646	7.061231	4.470649	0.000000	6.391578	3.874572	13.201751
BT_3579	fig|226186.12.peg.3640	AAO78685	DNA topoisomerase IV subunit A (EC 5.99.1.3)	112.451619	93.011992	112.041311	179.305134	192.009393	189.318800	42.798318	41.443721	28.378206	103.165045	127.076488	149.561815	55.010427	55.319496	57.190735	12.996557	69.857362	70.153707	108.849629	191.564138	127.247029	136.970602	98.705713	102.503844	27.694634	33.421760	35.488027	32.599976	35.919110	28.147987	22.634252	20.447047	25.790503	208.167251	182.531573	194.324504	73.294723	86.842688	86.678921	46.660995	49.084894	43.513569	29.532731	27.166564	19.378879	14.036877	11.256155	13.909779
BT_3581	fig|226186.12.peg.3641	AAO78686	Myo-inositol 2-dehydrogenase (EC 1.1.1.18)	8.222465	6.190043	7.479971	3.900701	3.154455	4.313224	4.386545	6.447662	0.934093	5.907070	6.541717	7.016608	5.453814	8.000725	9.323929	4.466934	12.669774	15.731615	8.672012	11.038793	10.620065	4.467939	4.428385	4.244790	2.587833	4.835675	6.368918	5.132518	7.033163	13.777829	10.092618	1.832431	2.829820	12.027546	12.071170	14.541638	1.741891	2.791102	1.762215	3.837149	1.561249	6.519231	10.933120	9.255093	2.784723	6.094322	7.794034	2.619997
BT_3582	""	AAO78687	""	3.048843	4.768713	3.348840	1.908725	0.000000	0.000000	0.000000	0.000000	0.000000	0.757060	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.167448	3.235217	3.028318	0.208875	0.391413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.178487	2.370771	2.880734	0.740238	1.375415	0.772245	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.280096
BT_3583	fig|226186.12.peg.3642	AAO78688	hypothetical protein	4.774212	4.101146	3.841222	2.224898	1.637307	1.747625	1.553872	0.516911	0.000000	2.668325	2.216132	2.531660	0.635257	0.846746	0.000000	0.756733	4.920814	0.619920	2.064770	6.236650	5.572672	1.557482	1.255811	1.690603	0.000000	0.338855	0.132061	0.000000	0.000000	0.000000	0.000000	0.592114	0.000000	6.836517	6.738201	8.485428	1.214082	1.428818	1.770971	1.217195	0.000000	0.947108	3.257888	2.351519	0.000000	1.257544	1.522671	0.665527
BT_3584	fig|226186.12.peg.3643	AAO78689	hypothetical protein	5.918666	5.654938	5.667891	1.893156	2.001092	1.424671	0.000000	0.000000	0.000000	2.095011	2.032326	2.182851	1.862460	0.000000	0.000000	0.346210	4.528650	0.000000	2.237050	5.088927	4.214480	1.957201	0.830225	0.786996	0.526854	0.493778	0.822011	0.000000	0.000000	0.000000	0.000000	1.701507	0.361760	7.363546	5.584518	5.559817	1.530345	1.009681	1.148270	0.000000	2.382454	3.269124	0.000000	0.000000	0.000000	1.985657	0.000000	0.277105
BT_3585	fig|226186.12.peg.3644	AAO78690	Putative oxidoreductase	5.191451	3.869225	3.944420	1.775001	2.506293	1.378456	3.389635	4.107433	5.320082	2.965824	2.338941	3.621274	1.925308	3.001488	2.525009	8.203419	7.317596	0.807309	1.787579	5.340929	4.360285	2.060648	1.672318	1.491144	2.096672	2.148791	3.572180	2.435756	8.815063	8.240361	0.000000	13.755547	13.932012	9.030366	6.779074	6.509949	2.574487	2.626249	2.515087	2.438306	4.948224	3.695887	2.674250	5.695812	0.000000	11.557076	12.647371	8.564789
BT_3586	fig|226186.12.peg.3645	AAO78691	Putative dehydrogenase	15.374374	16.267286	19.186264	7.010334	6.407900	6.209906	2.432375	3.809065	7.285731	4.668310	3.802362	4.981131	6.159170	21.565129	7.029099	1.529688	7.423271	1.588122	6.805093	10.822413	8.202268	5.226340	4.480128	5.070832	16.077339	14.630511	12.804045	1.696857	5.228531	2.917268	0.000000	6.789108	1.492050	15.808479	10.410302	11.184592	6.188598	5.620878	5.305465	17.027509	19.292082	17.539622	3.815953	0.000000	0.000000	3.911774	1.699853	6.157435
BT_3587	fig|226186.12.peg.3646	AAO78692	Glucosamine-6-phosphate deaminase (EC 3.5.99.6)	5.628229	4.106840	4.844339	3.901686	2.874537	4.223673	0.000000	0.000000	0.000000	1.263912	0.995591	2.214198	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.033557	9.392370	4.893670	1.932313	1.612213	3.297937	0.000000	0.065435	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.581395	4.215375	4.364502	1.607718	1.863597	2.575300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_3588	fig|226186.12.peg.3647	AAO78693	N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)	2.083636	1.958120	1.193999	2.115527	1.723839	1.432306	1.057837	0.488808	0.000000	3.669904	2.040139	2.265097	0.595273	0.000000	0.000000	0.432957	0.822122	0.568632	3.922247	3.642646	2.400205	1.886112	2.152915	2.962920	1.014984	0.966204	0.715142	0.000000	0.765426	0.000000	0.000000	0.000000	0.000000	4.570882	3.485157	3.505492	2.265205	2.681715	2.378378	1.610814	0.000000	1.001516	0.000000	0.268767	4.001060	0.550629	1.387131	0.000000
BT_3589	fig|226186.12.peg.3648	AAO78694	N-acetyl glucosamine transporter, NagP	2.993837	2.588627	2.122292	1.731893	1.219651	0.933635	0.000000	0.260473	1.274668	0.809336	0.593744	1.440119	0.640556	0.682860	0.000000	0.926509	0.000000	4.751006	1.587210	3.517379	2.306072	0.949350	0.798869	1.020231	0.128246	0.204960	0.000000	1.854050	0.000000	0.000000	0.000000	0.000000	2.534383	2.495743	2.381486	2.953968	1.060580	1.113445	1.009002	1.007139	0.990606	1.260871	1.352744	1.185429	5.491521	0.975075	0.460460	0.000000
BT_3590	fig|226186.12.peg.3649	AAO78695	Alpha-N-acetylglucosaminidase (EC 3.2.1.50)	2.529534	2.079664	2.538099	3.628528	3.641355	3.774037	0.236699	0.491941	0.721715	3.517601	3.037310	4.479287	1.633961	2.669709	0.000000	0.000000	1.082403	0.000000	0.909635	2.196700	2.184235	3.381136	3.534423	3.256026	1.432972	1.142486	2.638015	0.000000	0.920584	0.000000	0.000000	0.096434	1.739649	2.728078	2.798646	2.569106	3.704159	4.325995	3.837362	6.412966	2.018423	4.365845	0.000000	1.181528	1.079513	0.710769	0.945915	0.373986
BT_3591	fig|226186.12.peg.3650	AAO78696	hypothetical protein	1.283218	1.149621	1.321638	0.578502	1.923684	0.840398	0.000000	0.000000	0.000000	0.383785	0.499033	0.818947	0.998429	0.000000	5.541350	1.493798	0.827468	0.000000	0.186614	1.244777	0.995765	0.498662	0.181667	0.395716	0.729420	0.194429	0.568045	0.000000	0.000000	0.000000	0.000000	0.869472	1.436247	1.214551	1.189668	1.104718	0.616712	0.573304	1.146786	0.000000	0.973366	1.139550	0.000000	0.000000	0.000000	0.443171	1.221105	0.000000
BT_3592	fig|226186.12.peg.3651	AAO78697	alpha-galactosidase (EC 3.2.1.22)	2.348070	2.065109	2.285497	4.002991	3.635121	3.748353	0.529580	3.081992	4.845008	5.629272	5.615176	5.403330	11.773541	7.483368	7.815349	1.384846	10.630237	3.160021	3.002478	3.843498	2.981000	4.020147	4.670944	4.021079	5.542808	4.997344	3.999649	1.173666	0.171735	0.672532	0.000000	2.266208	1.488820	2.547856	3.324848	3.817299	1.898970	2.535313	2.442645	8.471823	5.735460	6.510253	0.000000	0.147389	0.000000	0.796450	0.674594	0.335559
BT_3593	fig|226186.12.peg.3652	AAO78698	Platelet-activating factor acetylhydrolase IB gamma subunit (EC 3.1.1.47)	4.834513	4.732116	5.813359	0.691526	1.359850	0.882728	2.240780	3.179753	2.684011	1.508999	1.080644	2.140160	4.044283	9.569876	6.700634	1.679306	1.634034	0.000000	1.056283	2.913338	3.104071	1.660459	1.079251	1.418238	6.588812	9.237757	8.568337	0.000000	1.374961	0.000000	0.000000	0.000000	0.000000	3.137685	3.195539	3.290083	2.113211	2.601720	2.072633	12.949272	16.748473	20.232790	0.000000	2.429482	3.690410	2.478503	1.951701	1.198139
BT_3594	fig|226186.12.peg.3653	AAO78699	hypothetical protein	1.423033	1.458124	1.692542	0.609533	1.371393	0.846547	3.078519	1.037758	0.000000	0.496692	0.665122	0.853849	1.235554	0.000000	0.000000	0.814819	1.341475	2.255997	1.234723	1.909335	1.472390	0.770261	0.769089	0.532122	0.812126	0.513213	0.263340	1.722307	0.324215	0.692136	4.114755	0.000000	0.432274	2.694155	2.056649	1.888740	0.705233	0.706743	0.945851	1.604227	0.452638	0.627206	0.000000	0.560642	0.000000	1.005121	0.608287	1.485443
BT_3595	fig|226186.12.peg.3654	AAO78700	hypothetical protein	1.491766	1.646868	1.712378	1.484210	1.576864	1.364136	1.950559	0.486494	0.000000	1.545770	1.411345	1.782988	0.671391	1.469458	0.599483	0.099456	0.977863	0.983271	0.788274	2.383278	1.852255	1.166082	1.218450	0.947788	1.025316	0.209668	0.552215	0.000000	0.000000	0.000000	0.000000	0.211974	0.000000	2.279512	2.180196	2.168683	1.278463	1.567581	1.429482	0.741948	0.086547	0.390348	0.000000	1.012740	0.000000	0.060157	0.283877	0.000000
BT_3596	fig|226186.12.peg.3655	AAO78701	hypothetical protein	1.560886	1.658954	1.598832	0.935175	1.677070	0.776420	0.404102	0.431922	0.000000	0.928992	0.708596	1.424086	1.217824	0.000000	4.142396	0.381015	0.335577	1.135635	0.531087	1.999107	1.248011	0.714978	0.576674	0.492337	0.465772	0.148530	0.507214	1.193666	0.897985	0.000000	0.000000	0.235178	0.000000	2.276966	1.667396	1.877272	1.218915	1.227869	1.250935	1.259987	1.731101	0.972278	0.000000	0.000000	1.519414	0.319921	0.167720	1.385687
BT_3597	fig|226186.12.peg.3656	AAO78702	sialic acid-specific 9-O-acetylesterase	4.449548	4.218749	4.405796	4.915421	5.356274	3.940812	2.195706	2.064096	0.971117	11.857469	9.983728	11.064683	5.875583	3.424290	6.752944	4.213338	6.467761	7.041236	7.649167	7.649095	5.619469	7.355542	8.171792	8.096445	2.767463	3.393519	0.667506	1.553505	4.468313	4.502598	0.000000	0.857145	0.827240	6.171924	6.404321	6.257879	3.984709	4.681505	4.584909	3.487155	4.148084	5.267265	1.755641	0.215790	0.000000	0.800752	0.420086	1.345237
BT_3598	fig|226186.12.peg.3657	AAO78703	beta-N-acetylglucosaminidase (EC 3.2.1.52)	1.849325	2.054772	2.106982	1.216535	1.121451	0.844805	0.913343	0.000000	2.702011	0.903127	1.143020	1.612246	1.050214	2.022408	0.000000	0.470713	0.704476	0.000000	0.457390	2.250512	1.820190	1.037546	0.689743	0.714092	0.574035	1.886756	1.839460	0.000000	0.000000	0.000000	0.000000	0.000000	0.575167	3.102189	2.238146	2.128206	1.813041	1.245953	1.849339	4.605097	1.761278	3.248263	0.000000	0.000000	0.000000	0.000000	0.728403	0.211754
BT_3599	fig|226186.12.peg.3658	AAO78704	Beta-mannosidase (EC 3.2.1.25)	1.622268	1.265857	1.352436	1.734350	1.578833	1.124420	1.019453	0.847414	0.000000	0.735112	0.880474	1.053374	0.248816	0.000000	0.000000	0.210325	0.762333	1.063678	0.867401	2.140004	1.464635	0.585858	0.299256	0.378575	0.149011	0.474918	0.608380	0.000000	0.000000	0.000000	0.000000	0.339614	0.800734	2.338387	1.682903	1.620392	1.168267	1.321472	1.158164	0.869180	3.332045	1.835075	2.879772	0.612807	0.000000	0.640267	0.134238	0.466387
BT_3600	fig|226186.12.peg.3659	AAO78705	Hypothetical sugar kinase, ROK family	1.622976	1.405246	1.300320	1.408888	1.732618	1.662428	0.000000	0.000000	0.000000	1.070812	0.613960	2.118621	3.432710	0.000000	0.000000	0.800053	2.843644	0.000000	0.334334	2.038407	1.739949	1.589709	0.495898	0.818366	1.507533	2.032282	0.694371	0.000000	1.287396	0.000000	6.771952	0.000000	0.000000	2.244856	2.335319	1.539983	2.372403	2.874448	3.114129	1.867084	2.273390	1.017118	0.000000	2.308419	0.000000	0.000000	1.715636	0.647269
BT_3601	fig|226186.12.peg.3660	AAO78706	Glucosamine-6-phosphate deaminase [isomerizing], alternative (EC 3.5.99.6)	2.305490	2.463690	2.381406	2.993454	2.678252	3.775355	0.000000	0.000000	0.000000	3.710592	2.686408	2.763106	0.232155	0.448831	0.000000	0.000000	1.569135	0.000000	0.766753	2.912710	1.918411	3.539037	2.097773	3.460313	0.224734	0.179874	0.437691	0.000000	0.531474	0.000000	0.000000	0.777539	0.000000	2.852679	2.509799	2.268307	8.407988	9.661401	9.646280	0.671380	0.000000	0.307153	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
BT_3602	fig|226186.12.peg.3661	AAO78707	hypothetical protein	2.918979	2.814566	2.695550	2.462679	2.875625	2.645566	2.413842	2.302047	1.732254	2.385664	2.475333	2.590676	2.246652	0.000000	1.705073	0.617574	2.086715	3.483872	3.053897	4.596279	3.402420	1.914013	1.638984	1.855617	0.488945	0.527723	0.626571	4.196643	2.303147	1.705200	8.190971	0.000000	2.334344	4.907019	4.392458	4.354053	1.668812	1.819548	2.655616	0.459058	0.380673	1.915688	2.180762	1.743073	0.000000	2.433892	0.000000	0.630901
BT_3603	fig|226186.12.peg.3662	AAO78708	Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family	1.869811	1.819241	1.876430	1.738174	1.828802	2.399035	0.791061	0.263099	0.000000	1.130822	0.864763	1.461241	0.564079	1.282892	2.197656	0.732129	0.000000	0.000000	1.884764	3.378731	2.132902	0.365603	0.693376	0.740423	0.321302	0.564130	0.225022	0.000000	0.924450	1.242762	0.000000	1.935563	2.328360	3.743006	2.681012	2.788511	1.148673	1.152506	1.650587	0.257317	0.984980	1.046781	2.444062	0.000000	0.000000	0.367189	0.924359	1.208709
BT_3604	fig|226186.12.peg.3663	AAO78709	Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family	1.359369	1.461074	1.664747	1.478114	1.500120	1.379454	1.529665	0.936864	0.817887	0.740855	0.746315	1.073266	1.507117	0.773590	0.663013	1.011450	2.668556	0.230000	0.730589	2.415158	1.417679	0.660696	0.451297	0.525136	0.872083	0.720381	0.891595	0.000000	0.000000	0.519897	0.000000	1.015890	0.000000	2.119075	1.633105	1.801181	0.995270	0.948830	1.184830	1.561188	2.041323	3.213083	0.996403	0.000000	1.607260	0.740530	1.397175	0.808505
BT_3605	fig|226186.12.peg.3664	AAO78710	N-acylglucosamine 2-epimerase (EC 5.1.3.8)	2.075289	1.319412	1.487553	0.859828	0.907512	1.072178	1.199957	0.199617	0.000000	0.735579	0.525062	0.759041	0.811643	1.972292	0.000000	0.126479	0.946287	2.908025	0.608881	2.892848	1.574887	0.534567	0.198666	0.401867	0.000000	0.197464	0.538422	0.000000	0.000000	0.000000	0.000000	0.980595	0.000000	2.113364	1.901120	2.243811	0.759288	1.001531	1.108470	0.292916	0.512115	4.867324	6.965202	3.846410	9.465748	0.000000	0.885654	0.000000
BT_3606	fig|226186.12.peg.3665	AAO78711	Uncharacterized sugar:proton symporter	4.744735	4.782581	4.639395	3.504190	3.371297	3.383020	3.583329	3.946357	3.448201	2.494657	2.855833	2.728780	5.912321	6.476895	1.623220	4.428840	9.146995	8.995732	7.106718	8.871266	5.656909	1.610233	2.764444	2.821790	2.017552	2.288357	2.617546	0.000000	5.918685	2.776644	0.000000	4.585182	4.028533	7.312326	5.901360	7.463529	2.302805	2.694961	2.214103	5.312024	9.163484	9.072951	1.426267	3.943255	10.934143	3.250428	1.705263	2.606675
BT_3607	fig|226186.12.peg.3666	AAO78712	hypothetical protein	2.472524	2.735482	2.103185	1.029830	1.063353	1.182249	3.350110	4.608803	5.640625	1.490187	1.898497	2.979967	14.686041	20.390796	33.689761	6.622703	4.893142	7.859215	1.264945	3.601303	3.097890	1.606288	0.656905	0.750208	8.242740	9.896026	7.456070	0.000000	1.679706	0.000000	11.689940	3.265540	2.461270	4.029677	4.281168	3.493923	3.043684	2.560160	3.922601	23.991243	22.421043	29.815302	10.442798	8.595597	0.000000	5.689602	3.240878	4.846843
BT_3608	fig|226186.12.peg.3667	AAO78713	Sialidase (EC 3.2.1.18)	3.480053	3.009467	3.194695	0.704554	0.625012	0.722454	1.422943	1.578055	0.000000	0.978525	1.662699	1.337376	5.141613	3.311749	14.229297	1.123892	0.000000	0.000000	2.847669	5.489499	3.694066	1.639535	1.107346	0.992327	1.073096	2.496365	2.469093	0.000000	2.625716	1.866168	0.000000	1.550317	0.617365	4.437571	3.994462	4.080464	0.510337	0.668060	0.464535	6.650164	7.375503	7.695206	0.000000	0.000000	1.262524	1.889196	1.749745	4.136869
BT_3609	fig|226186.12.peg.3668	AAO78714	Transcriptional regulator, AraC family	28.180901	33.449299	38.037033	13.903105	16.516926	13.636798	6.740747	6.728217	7.360459	9.288816	8.925273	12.647352	6.435744	25.201630	2.300831	2.134823	5.489301	2.231940	6.731606	23.261325	19.084491	15.143467	7.078121	9.256831	12.367457	26.405430	26.105083	2.178272	4.471297	12.142332	0.000000	1.702830	11.913820	23.134765	17.003367	15.975463	21.528372	20.391713	22.314820	21.696011	23.158332	25.637532	3.218879	2.528928	0.000000	5.173644	9.051756	8.881431
BT_3610	fig|226186.12.peg.3669	AAO78715	hypothetical protein	23.556261	22.358764	30.200651	33.135473	31.007641	23.217603	30.056428	37.402289	31.144722	39.507552	58.868674	70.218708	82.425977	64.044156	67.991745	15.385622	55.606292	70.509587	6.223982	46.783952	51.564396	58.529328	33.408102	35.233202	54.331900	42.729443	101.590947	51.502799	20.786794	49.020528	54.939676	29.094535	27.511276	92.369702	82.239924	81.929825	45.952377	44.994265	46.210020	97.011374	77.806657	133.068233	31.486941	15.434106	43.260227	46.587378	51.456321	42.558602
BT_3611	fig|226186.12.peg.3670	AAO78716	Glycyl-tRNA synthetase (EC 6.1.1.14)	387.395683	359.880050	386.577930	432.847691	500.726746	466.162627	152.978183	119.215381	185.974541	172.954571	202.693752	222.679086	58.301506	88.081741	81.436197	42.254025	54.090386	50.519210	271.359623	631.869758	409.252237	257.756116	169.383543	206.906481	69.414583	72.691765	85.896434	93.541198	94.786285	115.049026	167.074298	152.903680	132.269599	631.325315	552.695304	589.226159	239.420996	245.948822	259.901168	117.617954	180.692284	154.331111	67.884625	38.347560	60.529864	81.429146	75.705752	85.807660
BT_3612	fig|226186.12.peg.3671	AAO78717	FKBP-type peptidyl-prolyl cis-trans isomerase FklB (EC 5.2.1.8)	228.919688	205.153647	236.082248	209.264648	177.868762	256.671940	53.461972	47.335211	58.062185	151.967607	169.324047	175.748697	17.043869	36.631908	29.466243	36.780171	30.170726	19.013143	136.396757	215.491998	277.562011	198.481479	201.746852	177.918651	14.291442	14.280644	13.924164	83.936811	29.334881	28.219280	10.465941	34.994593	44.377063	173.138686	215.822126	230.251351	171.128153	188.110216	219.698195	13.596138	21.456804	20.372187	39.352861	71.575438	69.136380	59.557916	43.359211	50.308786
BT_3613	fig|226186.12.peg.3672	AAO78718	Transcriptional regulator, LacI family	17.261828	16.868475	20.083022	22.413552	24.927555	22.583264	10.119315	16.722454	11.835696	22.931474	24.728885	26.654139	34.614812	36.388150	10.572562	4.587223	15.203212	4.699189	12.167232	24.998670	17.959429	31.885387	24.278336	29.261465	40.174060	55.299781	50.473060	18.847604	21.762062	13.303243	0.000000	9.394426	8.790371	28.119713	24.683408	24.130848	10.133907	11.395388	11.136868	29.256289	29.486585	31.880213	13.481838	2.211204	18.929072	12.099712	7.704150	5.159214
BT_3614	fig|226186.12.peg.3673	AAO78719	L-fuco-beta-pyranose dehydrogenase (EC 1.1.1.122)	0.286355	0.326066	0.234560	0.164385	0.107689	0.348785	0.000000	1.171598	0.000000	0.540586	0.746054	0.670140	1.265811	2.342658	0.000000	0.337334	4.391691	0.000000	0.000000	0.578389	0.500024	0.278773	0.243108	0.335983	1.563764	0.365447	2.742144	0.000000	3.066153	2.466499	0.000000	0.000000	0.000000	0.667048	0.587247	0.488017	0.154582	0.337444	0.103174	4.717000	2.891614	4.571262	0.000000	0.000000	0.000000	0.000000	0.000000	0.615214
BT_3615	fig|226186.12.peg.3674	AAO78720	hypothetical protein	0.032212	0.210280	0.126680	0.526759	1.162335	0.866144	1.741398	2.107504	1.935381	1.423646	0.828746	1.253180	3.114451	0.000000	8.115334	0.000000	5.599849	3.951128	0.143253	0.133042	0.174089	0.865594	1.400969	1.056321	0.791608	1.321529	2.416452	0.000000	0.000000	3.376770	0.000000	0.000000	0.000000	0.674994	0.152884	0.299994	0.667677	0.762838	0.656509	1.244754	2.081422	0.000000	0.305068	0.000000	5.582129	0.000000	0.236035	0.000000
BT_3616	fig|226186.12.peg.3675	AAO78721	Fucose permease	0.198718	0.244873	0.215784	0.365486	0.908302	0.290881	0.000000	1.099083	2.465388	1.097250	1.322449	1.518476	2.404814	2.165000	0.000000	0.749961	2.104465	0.000000	0.136484	0.147061	0.150220	1.376540	1.519341	1.261821	1.445637	1.805524	0.633165	2.282250	1.433459	1.222918	0.000000	1.439208	0.000000	0.096932	0.349098	0.374231	1.891590	2.453772	2.582808	0.333461	0.000000	1.256044	4.503510	0.000000	0.000000	0.205993	1.621441	0.000000
BT_3617	fig|226186.12.peg.3676	AAO78722	sorbitol dehydrogenase	0.042829	0.115033	0.280116	0.468967	0.970527	0.715344	5.642822	1.290947	0.000000	0.560484	0.817885	0.575744	1.209962	0.000000	0.266382	1.882898	6.549931	1.737096	0.031869	0.189220	0.139730	0.349944	0.369281	0.364800	0.000000	0.889175	0.592057	4.182172	0.000000	0.000000	0.000000	0.000000	0.000000	0.269420	0.300956	0.203201	0.703304	0.525649	0.502963	0.437638	0.082446	0.000000	4.829976	9.145445	0.000000	3.987862	3.559566	3.860381
BT_3618	fig|226186.12.peg.3677	AAO78723	hypothetical protein	8.814725	6.947152	7.941965	5.577905	9.295223	8.672695	2.273055	0.582011	0.000000	7.619220	7.931081	6.435517	1.842118	0.000000	5.005876	0.572023	7.729408	2.652597	15.071197	11.960093	11.214605	6.607196	7.963585	7.397867	1.758159	0.000000	0.228453	0.000000	0.000000	1.135935	0.000000	0.000000	1.522347	8.772983	9.790299	11.468378	2.048453	2.637533	2.068967	0.000000	0.854449	0.000000	2.047378	5.359042	0.000000	0.332235	0.000000	0.000000
